geoid,name,PctBachHigher,MedHHIncome,PctTravel60MinMore
05000US55101,"Racine County, WI",22.8,54900,5.3
05000US55103,"Richland County, WI",14.6,44821,8.8
05000US55105,"Rock County, WI",19.5,50316,5.3
05000US55107,"Rusk County, WI",15.6,38629,8.1
05000US55109,"St. Croix County, WI",32.6,68139,8.8
05000US55111,"Sauk County, WI",20.5,52355,6.3
05000US55113,"Sawyer County, WI",21.3,39814,5.7
05000US55115,"Shawano County, WI",14.9,45901,5.9
05000US55117,"Sheboygan County, WI",22.3,52967,4.9
05000US55119,"Taylor County, WI",13.8,44578,6.6
05000US55121,"Trempealeau County, WI",17.1,48624,4.4
05000US55123,"Vernon County, WI",18.7,44676,6.3
05000US55125,"Vilas County, WI",23.5,40743,4.2
05000US55127,"Walworth County, WI",25.2,54443,9.3
05000US55129,"Washburn County, WI",19.5,40892,6.6
05000US55131,"Washington County, WI",27.4,66485,4.3
05000US55133,"Waukesha County, WI",39.4,75689,3.8
05000US55135,"Waupaca County, WI",16.1,49777,5.5
05000US55137,"Waushara County, WI",14.2,43582,8.7
05000US55139,"Winnebago County, WI",25.0,51603,2.9
05000US55141,"Wood County, WI",18.7,46999,3.7
05000US56001,"Albany County, WY",48.1,42882,2.3
05000US56003,"Big Horn County, WY",18.8,51002,10.3
05000US56005,"Campbell County, WY",18.2,77090,5.8
05000US56007,"Carbon County, WY",17.3,57787,5
05000US56009,"Converse County, WY",16.4,62554,20.2
05000US56011,"Crook County, WY",20.8,51319,9
05000US56013,"Fremont County, WY",21.9,48565,6.4
05000US56015,"Goshen County, WY",18.8,43401,3.9
05000US56017,"Hot Springs County, WY",19.8,41786,4.1
05000US56019,"Johnson County, WY",27.2,57175,11.9
05000US56021,"Laramie County, WY",24.2,54596,2.7
05000US56023,"Lincoln County, WY",23.2,62542,15.8
05000US56025,"Natrona County, WY",22.0,55786,4.1
05000US56027,"Niobrara County, WY",16.5,39107,8.3
05000US56029,"Park County, WY",28.5,51449,4.1
05000US56031,"Platte County, WY",19.1,44917,9.3
05000US56033,"Sheridan County, WY",25.3,52352,4.6
05000US56035,"Sublette County, WY",28.5,79776,10.9
05000US56037,"Sweetwater County, WY",17.0,72139,8.1
05000US56039,"Teton County, WY",49.0,69020,2.7
05000US56041,"Uinta County, WY",18.3,59714,9.2
05000US56043,"Washakie County, WY",23.3,44519,3
05000US56045,"Weston County, WY",17.5,53802,23.8
